	F05WBS_1.c3d	F05WBS_1.c3d	F05WBS_1.c3d	F05WBS_1.c3d	F05WBS_1.c3d	F05WBS_1.c3d	F05WBS_2.c3d	F05WBS_2.c3d	F05WBS_2.c3d	F05WBS_2.c3d	F05WBS_2.c3d	F05WBS_2.c3d	F05WBS_3.c3d	F05WBS_3.c3d	F05WBS_3.c3d	F05WBS_3.c3d	F05WBS_3.c3d	F05WBS_3.c3d	F05WBS_4.c3d	F05WBS_4.c3d	F05WBS_4.c3d	F05WBS_4.c3d	F05WBS_4.c3d	F05WBS_4.c3d	F05WBS_5.c3d	F05WBS_5.c3d	F05WBS_5.c3d	F05WBS_5.c3d	F05WBS_5.c3d	F05WBS_5.c3d
	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
50	20.63854	-5.68946	20.69376	147.14336	-18.62695	106.13433	20.86975	6.18916	18.03408	131.81221	-20.00797	88.58046	21.34815	12.52107	19.02048	123.67033	-18.46972	106.11823	20.39108	13.92247	17.69530	109.91473	-19.91827	62.92629	21.66502	10.09492	17.29594	111.78031	-18.95593	70.35215
51	20.50371	-14.37117	22.63942	168.75336	-16.97047	142.79439	20.88012	-5.94165	19.82803	156.48988	-18.57886	123.11061	21.43055	-1.04743	20.66599	148.65498	-16.86803	141.24590	20.51376	3.83486	19.18053	131.04791	-18.89724	92.76114	21.71854	-2.61897	18.77244	131.22292	-17.84406	101.33923
52	20.23615	-25.90189	24.86510	193.27760	-14.78733	186.27489	20.70728	-21.32871	21.93616	183.55704	-16.63493	164.57208	21.31274	-18.96179	22.63786	177.78375	-14.76793	182.68248	20.47800	-10.87210	20.95384	157.38838	-17.43850	129.41681	21.59472	-17.91852	20.51279	155.62729	-16.29606	138.75854
53	19.79727	-40.21188	27.38873	218.61064	-11.97968	235.44244	20.31379	-38.66087	24.37182	210.91833	-14.07404	212.13068	20.94367	-40.05920	24.97469	209.27295	-12.07221	229.86671	20.22473	-29.49660	23.07303	187.55455	-15.44670	172.55733	21.26588	-34.99120	22.57272	184.04654	-14.22743	181.47577
54	19.15322	-56.78458	30.19115	242.02946	-8.47499	285.48477	19.68299	-56.28551	27.11445	235.97156	-10.81263	262.20453	20.29476	-61.95585	27.68119	239.99162	-8.69599	279.31961	19.71229	-49.85971	25.56076	218.46126	-12.82707	219.98543	20.71599	-52.75987	24.98499	214.23666	-11.56504	227.36115
55	18.27792	-74.81621	33.21889	261.02307	-4.29212	327.11450	18.82110	-72.64986	30.10646	256.20554	-6.83824	307.22937	19.37312	-81.71909	30.71362	265.95847	-4.62757	323.41150	18.93348	-68.79939	28.38612	246.28792	-9.52393	266.03134	19.94055	-69.75739	27.74308	242.90007	-8.26510	272.15912
56	17.16405	-92.57571	36.40255	273.57153	0.38693	349.02609	17.75108	-87.37515	33.26701	269.89880	-2.27975	336.05292	18.21948	-97.53938	33.98256	283.73315	-0.00206	351.71707	17.92198	-83.61324	31.46501	267.64542	-5.58608	301.56165	18.95298	-84.06437	30.79194	266.39944	-4.36284	307.21133
57	15.83682	-108.54781	39.67654	278.31299	5.19800	343.10391	16.49266	-101.92039	36.51968	276.38098	2.54200	338.10745	16.88497	-109.98887	37.37869	291.75644	4.86775	355.67029	16.73808	-93.60223	34.68394	280.34973	-1.22059	316.75323	17.78851	-94.35294	34.03337	281.94116	-0.05023	320.75845
58	14.33436	-123.23044	42.99288	275.14795	9.67292	307.38785	15.04490	-118.19443	39.82049	275.97278	7.14815	308.81027	15.40309	-121.60485	40.80831	290.76373	9.55919	332.59961	15.44116	-100.40123	37.93663	283.48682	3.21024	305.90012	16.49047	-101.64350	37.35700	288.68692	4.30125	304.16656
59	12.67931	-138.06662	46.32257	265.42664	13.35739	244.12686	13.39929	-136.41310	43.16409	269.86987	11.03561	250.36230	13.77868	-135.03804	44.21922	283.06265	13.65611	284.13324	14.06480	-107.22565	41.15650	277.62341	7.27140	269.66769	15.08481	-109.19450	40.68647	287.57693	8.21731	255.93388
60	10.87742	-153.12697	49.63923	251.37161	15.89105	157.92532	11.55840	-155.12601	46.55497	259.86057	13.80671	169.13828	11.99883	-150.99612	47.59829	271.14648	16.81325	212.70715	12.60665	-117.31464	44.33611	264.87546	10.56855	212.25774	13.56747	-120.18394	44.00436	280.31317	11.23909	180.69362
61	8.93341	-166.62584	52.89705	235.08493	17.05329	57.92257	9.53597	-172.24243	49.96871	247.69435	15.23290	75.18045	10.05516	-167.57777	50.93803	256.85739	18.76786	122.38651	11.03494	-132.18578	47.51249	248.50992	12.81463	138.45351	11.91232	-135.60216	47.33187	268.80460	13.02819	88.32236
62	6.86754	-176.11594	56.02079	217.50978	16.81892	-41.14194	7.35688	-185.60747	53.33567	234.17513	15.29254	-17.46560	7.96204	-181.52158	54.20240	241.28917	19.36930	22.18512	9.30568	-150.59821	50.71564	231.90492	13.84837	54.58080	10.09154	-153.79701	50.67974	255.01617	13.45446	-6.18699
63	4.72027	-180.10568	58.91383	197.93460	15.38883	-123.92239	5.06095	-193.48010	56.54960	218.35016	14.18162	-94.56091	5.75986	-190.08992	57.31789	224.36621	18.64245	-73.97309	7.38773	-169.22304	53.91962	217.12277	13.65256	-28.99463	8.09524	-171.57594	54.00851	240.20062	12.64196	-86.33356
64	2.54476	-178.56987	61.47586	174.43639	13.12463	-181.22285	2.70266	-194.90083	59.48744	197.87416	12.24938	-147.68846	3.50488	-191.98524	60.18837	204.43806	16.81455	-152.30203	5.28231	-184.34424	57.03628	203.65790	12.39364	-98.96379	5.94028	-185.56198	57.22097	223.67352	10.92624	-140.54597
65	0.39697	-172.27727	63.61861	145.45648	10.41514	-211.89706	0.34518	-190.01842	62.03310	170.86455	9.87773	-176.12386	1.26040	-186.99544	62.71590	179.24529	14.24989	-204.52031	3.02906	-193.08501	59.93835	188.27158	10.41086	-145.38690	3.67043	-193.52687	60.18732	203.30814	8.72798	-166.26637
66	-1.67078	-162.28435	65.27778	111.16366	7.57730	-220.23328	-1.94767	-179.88495	64.10079	137.39211	7.38395	-184.17354	-0.90495	-175.76146	64.81491	147.71976	11.33447	-229.54216	0.69835	-194.17827	62.49506	167.24867	8.10197	-166.58514	1.34598	-194.93732	62.78928	177.49290	6.41779	-168.90181
67	-3.61668	-150.00534	66.41875	73.11994	4.82585	-212.83577	-4.11634	-165.83417	65.63802	99.06471	4.98501	-178.34621	-2.92762	-160.26450	66.42209	110.79458	8.38259	-231.74408	-1.62568	-187.82939	64.60488	138.78065	5.78897	-168.11258	-0.96731	-190.21658	64.94601	146.12044	4.23692	-157.73219
68	-5.41670	-137.05743	67.02978	33.07999	2.28399	-196.07892	-6.11205	-149.46005	66.61854	58.14178	2.79217	-165.80556	-4.77100	-143.67343	67.50363	70.89348	5.60173	-218.18996	-3.85968	-175.37329	66.20224	103.35207	3.65311	-158.55081	-3.20617	-180.45416	66.61298	110.39500	2.28862	-141.55437
69	-7.06586	-124.80122	67.11504	-7.47648	0.00881	-175.10251	-7.90631	-132.55565	67.04043	16.79560	0.82179	-152.49297	-6.43455	-128.62639	68.05719	30.45232	3.09746	-196.66534	-5.93726	-159.18860	67.25078	63.05091	1.74713	-145.35320	-5.32117	-167.50597	67.77334	72.23034	0.57670	-126.31821
70	-8.57260	-114.06400	66.69181	-47.35732	-1.99379	-154.10968	-9.49337	-116.64921	66.92144	-23.46569	-0.96829	-141.35706	-7.93833	-116.09978	68.10036	-9.32100	0.88867	-174.16533	-7.82109	-141.89430	67.73779	20.59492	0.04897	-132.90793	-7.28427	-153.28372	68.42919	33.29062	-0.94592	-114.53690
71	-9.95461	-105.18345	65.78838	-85.50626	-3.75783	-135.75380	-10.88763	-102.97868	66.29279	-61.57836	-2.63041	-132.31389	-9.30676	-106.02677	67.65623	-48.14216	-1.06833	-155.23126	-9.50146	-125.46545	67.67182	-21.59087	-1.49160	-123.22126	-9.08425	-139.04311	68.58952	-5.60578	-2.33123	-105.73699
72	-11.23304	-97.84764	64.44099	-121.10677	-5.33177	-120.63155	-12.12128	-92.43563	65.19626	-96.78175	-4.19511	-123.77850	-10.56322	-97.91133	66.74828	-85.82167	-2.84224	-141.02811	-10.98938	-111.10336	67.07971	-61.83359	-2.93102	-116.62114	-10.71946	-125.53510	68.26302	-43.93790	-3.60858	-98.04750
73	-12.42298	-91.31418	62.68672	-153.67366	-6.75639	-108.17233	-13.23744	-85.16409	63.67998	-128.67406	-5.66550	-114.45713	-11.72590	-91.11334	65.39957	-121.98525	-4.48799	-129.83464	-12.30914	-99.19728	66.00031	-99.13702	-4.31132	-111.60300	-12.19711	-113.42857	67.46262	-80.93274	-4.78028	-89.70705
74	-13.53062	-84.99654	60.56057	-182.88867	-8.05842	-97.34271	-14.27687	-80.35889	61.79359	-157.19028	-7.03181	-104.28113	-12.80863	-85.42475	63.63402	-155.89597	-6.02381	-118.90595	-13.48863	-89.44708	64.47936	-132.80853	-5.64121	-105.80169	-13.53536	-103.30817	66.21019	-115.83133	-5.83323	-80.59449
75	-14.55597	-78.34330	58.09737	-208.63162	-9.24766	-86.78691	-15.26604	-76.67812	59.58205	-182.62744	-8.28799	-93.84776	-13.82643	-80.85095	61.48188	-186.74588	-7.43594	-106.52517	-14.55261	-81.41017	62.56883	-162.44914	-6.89975	-97.85865	-14.76035	-95.37949	64.53463	-148.20969	-6.77023	-72.77425
76	-15.49075	-70.69703	55.33225	-230.92410	-10.31548	-75.26480	-16.21286	-72.80917	57.08122	-205.39114	-9.43391	-83.42857	-14.79206	-76.79202	58.98036	-214.16277	-8.70251	-92.62636	-15.52338	-74.81220	60.32383	-188.22147	-8.06144	-88.22075	-15.89872	-89.25690	62.46979	-177.84135	-7.62912	-68.12367
77	-16.32037	-61.96017	52.30240	-249.94383	-11.24036	-61.97522	-17.10817	-67.66125	54.31973	-225.66159	-10.46702	-72.66599	-15.70579	-72.03425	56.16922	-238.12366	-9.80890	-77.81521	-16.41974	-69.29093	57.79498	-210.72009	-9.11596	-78.07777	-16.96896	-83.90421	60.05428	-204.57787	-8.45710	-65.91091
78	-17.03509	-52.64475	49.04598	-266.19647	-11.99201	-46.11306	-17.92950	-60.54351	51.32391	-243.51039	-11.37466	-60.85933	-16.55218	-65.51714	53.08794	-258.64401	-10.74588	-62.38207	-17.25303	-64.13236	55.02190	-230.59996	-10.06479	-67.98148	-17.97342	-78.10041	57.32692	-228.42328	-9.27486	-63.75724
79	-17.63173	-42.71085	45.59758	-280.42685	-12.52686	-26.73936	-18.64964	-51.56189	48.12045	-258.95959	-12.13194	-47.15042	-17.30679	-56.86229	49.77694	-275.67032	-11.50172	-45.89124	-18.02227	-58.25948	52.03429	-248.52742	-10.90647	-57.39291	-18.90067	-71.03584	54.32537	-249.42207	-10.07191	-59.62775
80	-18.10028	-31.47625	41.98367	-293.29257	-12.78816	-3.37101	-19.24898	-41.43420	44.73930	-271.93896	-12.69947	-30.43475	-17.94486	-46.36310	46.27837	-289.14792	-12.05154	-27.25256	-18.71174	-50.79729	48.85159	-265.13818	-11.62200	-45.05828	-19.73222	-62.40485	51.08787	-267.68964	-10.81721	-52.27128
81	-18.42534	-19.18144	38.22565	-304.89221	-12.71853	23.50527	-19.71908	-30.98029	41.21360	-282.34506	-13.02238	-9.86637	-18.44885	-34.80842	42.63558	-299.04037	-12.35313	-5.71953	-19.29915	-41.59523	45.48312	-280.63080	-12.17172	-29.95874	-20.44896	-52.30968	47.65127	-283.37411	-11.46464	-40.92350
82	-18.60401	-7.22667	34.34753	-314.71921	-12.27603	52.58628	-20.06363	-21.11728	37.58079	-290.33475	-13.04282	14.21990	-18.81323	-23.35485	38.89616	-305.32141	-12.36164	18.20443	-19.76451	-30.91363	41.93441	-294.84769	-12.50598	-11.72015	-21.03480	-40.93211	44.04663	-296.63904	-11.95411	-25.05795
83	-18.65296	2.63667	30.38048	-321.59689	-11.44402	81.49568	-20.29793	-12.54953	33.87688	-296.51364	-12.71994	40.06145	-19.04860	-13.53093	35.11338	-308.05435	-12.04721	43.33410	-20.09279	-19.31201	38.21287	-307.53854	-12.57639	9.48645	-21.47437	-28.28064	40.29686	-307.92947	-12.21429	-4.40666
84	-18.60937	8.66168	26.37122	-323.52441	-10.25049	106.04977	-20.44073	-5.62735	30.12558	-301.39548	-12.04637	64.74120	-19.18559	-7.04105	31.34195	-307.47635	-11.39910	68.19456	-20.28045	-8.17599	34.33532	-318.21704	-12.34458	32.96525	-21.75180	-14.72759	36.41856	-317.86252	-12.17437	20.23629
85	-18.52724	9.66928	22.39015	-318.09265	-8.78826	121.29121	-20.51237	-0.62563	26.34008	-304.75281	-11.06065	84.90477	-19.27220	-4.84163	27.62656	-303.88870	-10.43357	90.05051	-20.34665	0.34226	30.33201	-326.00250	-11.78846	57.37790	-21.86087	-1.59080	32.42828	-326.73291	-11.79055	46.29942
86	-18.46654	5.04665	18.53035	-302.92792	-7.20873	123.55103	-20.53378	2.63974	22.53634	-305.43292	-9.84530	97.93539	-19.35525	-6.17157	23.99626	-297.29166	-9.21538	104.75714	-20.33628	4.37826	26.24526	-329.42783	-10.91165	80.02003	-21.81581	9.54272	28.34702	-334.09433	-11.06887	70.11037
87	-18.48819	-5.27896	14.91130	-275.87683	-5.69303	111.87814	-20.52036	4.11600	18.74778	-300.88571	-8.51052	102.27451	-19.45906	-9.36150	20.47215	-286.93079	-7.86756	108.31876	-20.30659	3.71516	22.13744	-326.03540	-9.76608	96.50346	-21.64676	17.66094	24.20570	-338.22412	-10.06895	87.58671
88	-18.64713	-19.91876	11.68644	-235.82552	-4.41063	88.74408	-20.49716	2.35011	15.05479	-286.68542	-7.18208	97.05448	-19.58893	-13.42611	17.08861	-271.11386	-6.55463	98.93469	-20.30226	-0.20482	18.10893	-312.49216	-8.46725	102.28182	-21.39152	22.20799	20.06008	-335.76144	-8.90308	94.84898
89	-18.97595	-35.60322	9.03015	-183.70966	-3.47780	59.38181	-20.51328	-3.97318	11.60874	-258.44919	-5.99005	82.31371	-19.74779	-17.90842	13.91605	-247.72322	-5.43883	78.71935	-20.34530	-5.81555	14.31082	-285.58444	-7.17859	95.02407	-21.09373	22.61534	16.01244	-322.09741	-7.72070	90.38321
90	-19.46914	-47.97004	7.09545	-123.07227	-2.93194	30.28632	-20.62490	-14.32500	8.61171	-214.40616	-5.05093	59.68387	-19.93983	-21.99140	11.06695	-215.06010	-4.62517	53.45684	-20.44482	-12.24524	10.93719	-243.52754	-6.06744	76.12987	-20.80486	18.20763	12.22602	-292.63983	-6.66294	76.35374
91	-20.07610	-53.05577	5.95970	-60.21467	-2.72389	7.09547	-20.87175	-26.41691	6.26682	-156.33185	-4.43931	33.16100	-20.16590	-24.89708	8.67717	-172.29764	-4.12921	29.96864	-20.60855	-18.96024	8.19470	-186.95230	-5.25605	50.21568	-20.58517	8.45537	8.91821	-244.56288	-5.82303	56.92355
92	-20.71083	-49.11977	5.59131	-2.55468	-2.74701	-8.05879	-21.26184	-37.02982	4.72349	-89.63316	-4.15892	8.53611	-20.42739	-26.76157	6.88028	-119.61166	-3.88714	12.91779	-20.84543	-25.08225	6.25498	-119.66037	-4.79020	23.88165	-20.50041	-6.15063	6.32568	-178.74834	-5.23733	36.31850
93	-21.28038	-37.62471	5.87008	44.51287	-2.89700	-16.63354	-21.76586	-43.10219	4.03222	-22.37159	-4.13807	-8.68148	-20.73169	-27.98554	5.78635	-59.38663	-3.79819	3.60126	-21.15563	-29.01210	5.20647	-48.68618	-4.62473	3.47869	-20.60481	-22.37201	4.64122	-101.49461	-4.88827	18.30694
94	-21.71255	-22.31009	6.63941	79.07431	-3.10652	-20.29908	-22.32264	-42.80582	4.13548	37.56544	-4.25738	-15.67734	-21.07993	-27.80746	5.45006	2.54209	-3.76649	0.84541	-21.51611	-29.02639	5.02663	17.30173	-4.64983	-8.01017	-20.90229	-34.25383	3.93604	-23.80316	-4.70885	5.89453
95	-21.97146	-7.40904	7.74723	101.74701	-3.32148	-17.72156	-22.85327	-36.09158	4.89903	84.84191	-4.39830	-12.80132	-21.44685	-24.53781	5.83975	58.36869	-3.72377	2.76060	-21.87992	-24.53987	5.59135	71.16673	-4.74832	-11.22927	-21.32609	-36.63654	4.12471	42.81440	-4.60175	0.27771
96	-22.06244	3.87235	9.06254	114.31709	-3.45303	-5.23169	-23.28053	-24.69604	6.15085	117.26675	-4.46537	-0.98573	-21.77798	-17.31919	6.83596	101.54560	-3.62558	8.63742	-22.19145	-16.53572	6.72044	109.49314	-4.83333	-7.90598	-21.76323	-28.75308	5.00398	91.30678	-4.48044	0.25327
97	-22.02305	10.52545	10.48248	118.72010	-3.36225	19.88003	-23.55045	-11.49070	7.71533	135.45604	-4.36520	20.05407	-22.01328	-7.33712	8.26129	129.00266	-3.42743	19.67797	-22.40413	-6.93450	8.22164	131.97760	-4.84518	1.58281	-22.10531	-14.66305	6.33675	120.87471	-4.30138	4.55251
98	-21.89983	13.59318	11.92983	116.71152	-2.89356	55.53339	-23.64510	0.78926	9.43925	141.84525	-3.98479	50.23960	-22.11670	3.02834	9.92339	141.27922	-3.06304	37.61525	-22.49405	2.18194	9.91112	139.94826	-4.71532	19.17763	-22.29210	-0.42709	7.91625	134.72601	-4.03966	15.07789
99	-21.73027	14.83078	13.34934	110.53983	-1.95953	91.80962	-23.58124	10.35677	11.20624	139.80766	-3.21329	85.32365	-22.08368	11.93820	11.65324	141.34692	-2.45392	61.30787	-22.46502	9.19846	11.62722	135.91570	-4.33167	47.05230	-22.32318	9.59964	9.58451	136.86551	-3.63018	35.70254
100	-21.53827	15.83606	14.71297	103.48127	-0.64518	113.58022	-23.40034	16.69049	12.94367	133.63936	-2.02701	114.24477	-21.93105	18.57720	13.33110	133.60744	-1.56694	84.12360	-22.34367	13.40255	13.24909	123.84188	-3.56316	82.32597	-22.23714	14.57247	11.22735	130.87747	-2.95725	66.18621
101	-21.33014	18.29560	16.02594	98.59322	0.77782	110.14584	-23.14927	20.63368	14.63149	127.95462	-0.57869	123.78049	-21.68871	22.81472	14.90146	123.24056	-0.47826	96.40307	-22.16620	15.42840	14.71519	109.12683	-2.36448	113.76624	-22.07919	16.28349	12.77470	120.78666	-1.93938	96.82764
