	F02WBS_1.c3d	F02WBS_1.c3d	F02WBS_1.c3d	F02WBS_1.c3d	F02WBS_1.c3d	F02WBS_1.c3d	F02WBS_2.c3d	F02WBS_2.c3d	F02WBS_2.c3d	F02WBS_2.c3d	F02WBS_2.c3d	F02WBS_2.c3d	F02WBS_3.c3d	F02WBS_3.c3d	F02WBS_3.c3d	F02WBS_3.c3d	F02WBS_3.c3d	F02WBS_3.c3d	F02WBS_4.c3d	F02WBS_4.c3d	F02WBS_4.c3d	F02WBS_4.c3d	F02WBS_4.c3d	F02WBS_4.c3d	F02WBS_5.c3d	F02WBS_5.c3d	F02WBS_5.c3d	F02WBS_5.c3d	F02WBS_5.c3d	F02WBS_5.c3d
	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
50	17.43172	37.14256	12.46161	105.53962	-13.33625	92.57173	17.70873	26.91833	12.47618	123.21487	-10.77524	99.69195	16.56577	25.36322	12.19037	115.18889	-10.73866	84.74374	16.65168	-0.60578	13.77886	140.15225	-9.84490	113.22639	17.11280	24.59510	13.87777	123.04601	-12.63952	83.78732
51	17.71327	21.02251	13.66838	125.87616	-12.16555	119.51305	17.88478	9.50978	13.85413	146.05641	-9.54192	127.98808	16.76696	12.54294	13.46521	131.40350	-9.72498	110.40179	16.57605	-17.61346	15.40899	162.77802	-8.36807	144.12169	17.29550	9.38937	15.32911	142.76129	-11.56368	114.24313
52	17.82935	2.94821	15.11284	148.81107	-10.67385	150.69894	17.89041	-9.11371	15.48462	170.34204	-7.98379	161.70309	16.83657	-1.58185	14.94925	150.69905	-8.38956	141.26143	16.33274	-34.75867	17.29786	185.97971	-6.50252	179.58342	17.31675	-6.87734	17.01519	164.56584	-10.10497	150.24525
53	17.76594	-16.43798	16.82540	174.14371	-8.80807	185.58069	17.71610	-28.59626	17.38399	195.67915	-6.03783	199.73669	16.76158	-16.72670	16.67173	173.25121	-6.66454	176.36288	15.92190	-51.68374	19.44343	209.07234	-4.20220	217.22385	17.16889	-23.87424	18.95507	188.14809	-8.19206	189.77980
54	17.51454	-36.34307	18.82784	201.10928	-6.53040	221.89304	17.35569	-48.46012	19.56131	221.52747	-3.66102	239.23433	16.53259	-32.67334	18.65524	198.52724	-4.50071	213.50055	15.34763	-68.11243	21.83271	231.54126	-1.46145	252.61612	16.84757	-41.38941	21.15951	213.02545	-5.79183	229.14479
55	17.07339	-55.95387	21.12453	228.30553	-3.84038	255.42397	16.80824	-67.94660	22.01245	246.91821	-0.85701	275.23218	16.14349	-49.37713	20.90929	225.35509	-1.89135	248.62677	14.61546	-83.97513	24.44241	252.98650	1.65273	279.67761	16.34994	-59.26222	23.62787	238.19370	-2.93371	262.86139
56	16.44714	-74.61587	23.69653	254.09315	-0.80235	279.98703	16.08106	-86.09682	24.71457	270.53281	2.29579	300.81622	15.58937	-66.95361	23.42734	252.26752	1.09872	275.55008	13.73079	-99.33028	27.23961	272.83362	4.98254	291.84863	15.67459	-77.18395	26.34331	262.12735	0.26914	284.01205
57	15.64542	-91.96065	26.50204	276.97955	2.42685	288.38519	15.19053	-102.17569	27.62535	291.02805	5.62719	308.32190	14.86425	-85.45942	26.18719	277.68982	4.31069	286.82709	12.69778	-114.34281	30.18356	290.28265	8.29283	283.89105	14.82324	-94.59637	29.26993	283.15982	3.60777	285.76974
58	14.68034	-108.02306	29.48241	295.78577	5.59897	275.00293	14.15736	-116.13291	30.68817	307.36526	8.88477	291.73410	13.96170	-104.58941	29.15133	299.97821	7.49744	276.20764	11.51815	-129.29729	33.23053	304.56198	11.31442	253.73465	13.80273	-110.92349	32.35511	299.87689	6.79951	264.10785
59	13.56267	-123.26998	32.57330	309.79495	8.42636	238.63370	12.99850	-128.65439	33.84118	318.99646	11.77860	249.47296	12.87831	-123.68728	32.26899	317.69995	10.37116	241.57539	10.19025	-144.53941	36.34104	315.10941	13.80155	203.49991	12.62390	-126.03908	35.53690	311.37000	9.55102	220.04005
60	12.29817	-138.42593	35.71724	318.80103	10.66141	183.34431	11.72176	-140.81358	37.02715	325.79996	14.04937	185.82353	11.61575	-142.15892	35.48294	330.04565	12.67520	186.36798	8.71007	-160.36371	39.48413	321.55020	15.58158	138.88625	11.29699	-140.49765	38.75489	317.30884	11.63394	159.53056
61	10.88659	-154.17758	38.87022	322.90237	12.15555	116.74964	10.32585	-153.65742	40.19944	327.81277	15.52951	109.78829	10.17957	-159.78752	38.73872	336.82379	14.24214	118.37018	7.07371	-176.93147	42.63539	323.67032	16.57423	67.09654	9.82650	-155.26863	41.95819	317.84488	12.93130	91.01865
62	9.32356	-170.93277	41.99895	322.24084	12.87041	47.02608	8.80374	-167.92480	43.32180	325.08990	16.17067	31.89497	8.57839	-176.63400	41.98908	338.10913	15.01552	46.70259	5.27933	-194.13579	45.77019	321.42261	16.77727	-5.02280	8.20992	-171.20354	45.10663	313.49081	13.43570	22.47471
63	7.60401	-188.67993	45.07266	316.90457	12.84949	-19.24982	7.14655	-183.89764	46.36350	317.82428	16.03016	-39.07718	6.82431	-192.77544	45.19187	334.08203	15.03378	-20.96739	3.32996	-211.44981	48.85593	314.86029	16.24394	-71.48608	6.44127	-188.53603	48.16681	304.94229	13.21557	-40.02232
64	5.72595	-206.91289	48.05536	306.95718	12.18189	-77.46968	5.34700	-201.31995	49.29384	306.44528	15.23185	-97.75558	4.93259	-208.09300	48.30521	325.07147	14.39530	-79.55036	1.23595	-227.92424	51.84768	303.99677	15.07123	-127.20647	4.51817	-206.62315	51.10548	292.77081	12.38324	-92.14970
65	3.69379	-224.63368	50.90267	292.45987	10.98288	-124.46213	3.40287	-219.35071	52.07848	291.51050	13.92639	-142.11069	2.92062	-222.17696	51.28435	311.54742	13.22727	-126.32472	-0.98408	-242.36900	54.68868	288.70618	13.39539	-168.60628	2.44828	-224.04585	53.88363	277.16586	11.07878	-131.16241
66	1.52101	-240.43869	53.56321	273.42221	9.38804	-158.34686	1.31998	-236.61215	54.67853	273.49689	12.26380	-172.50107	0.80753	-234.33084	54.08187	293.96756	11.66561	-160.43396	-3.30524	-253.50134	57.31470	268.66260	11.37931	-194.35849	0.25264	-238.93858	56.45370	257.88211	9.45697	-156.20341
67	-0.76786	-252.72786	55.98156	249.76216	7.54427	-178.80374	-0.88509	-251.38791	57.05074	252.57100	10.37983	-190.48820	-1.38453	-243.65021	56.64927	272.54767	9.84166	-182.37492	-5.69677	-259.88647	59.65903	243.29935	9.19127	-205.33568	-2.03354	-249.45946	58.76042	234.39384	7.66932	-168.25381
68	-3.13704	-260.08798	58.10179	221.36572	5.59334	-187.05598	-3.18402	-261.90796	59.14744	228.40337	8.39230	-197.98842	-3.62882	-249.09447	58.93808	247.04285	7.87493	-193.41418	-8.11837	-260.15039	61.65677	211.92693	6.98454	-203.94376	-4.36470	-254.25131	60.74419	206.11862	5.84804	-169.43350
69	-5.54313	-261.63004	59.87202	188.18053	3.65546	-185.41165	-5.53746	-266.62231	60.91719	200.16681	6.39985	-197.01593	-5.89180	-249.61349	60.89958	216.73691	5.87005	-195.17519	-10.52019	-253.55070	63.25010	174.03275	4.88181	-193.28065	-6.69148	-252.56166	62.34612	172.60391	4.09742	-162.32642
70	-7.93996	-257.02502	61.24870	150.32004	1.81841	-176.68327	-7.89798	-264.43646	62.30737	166.83900	4.47859	-189.70096	-8.13293	-244.50316	62.48569	180.83778	3.91393	-189.54863	-12.84779	-240.31944	64.39232	129.68141	2.96818	-176.46878	-8.96466	-244.14960	63.51328	133.82127	2.48951	-149.70949
71	-10.28089	-246.39096	62.19814	108.28996	0.13422	-163.63560	-10.21304	-254.95187	63.26896	127.76728	2.67910	-178.13455	-10.30893	-233.76875	63.65220	139.11620	2.07112	-178.64676	-15.04884	-221.53261	65.05015	79.92337	1.29039	-156.46715	-11.13625	-229.45567	64.20319	90.71109	1.06180	-134.39969
72	-12.51959	-230.31281	62.69671	63.29412	-1.37588	-148.53662	-12.42894	-238.64540	63.76266	83.25222	1.02904	-164.02071	-12.37997	-218.17274	64.36418	92.34652	0.38115	-164.51456	-17.07834	-198.81845	65.20650	27.02952	-0.14115	-136.01979	-13.16387	-209.87978	64.39055	45.51191	-0.18122	-118.84476
73	-14.61262	-209.97849	62.73286	17.34087	-2.71186	-132.95145	-14.49582	-216.87599	63.76451	34.90189	-0.45950	-148.54303	-14.31381	-199.00272	64.60087	42.27238	-1.13807	-148.78206	-18.90311	-174.00163	64.86456	-25.84972	-1.34639	-117.21941	-15.01762	-187.50974	64.07382	1.20499	-1.25895	-104.65628
74	-16.52532	-187.13483	62.31043	-27.11815	-3.88562	-117.78251	-16.37383	-191.69365	63.27147	-14.49241	-1.78366	-132.54509	-16.08695	-177.80141	64.35974	-8.73284	-2.48306	-132.58705	-20.50310	-148.71428	64.04883	-75.56032	-2.36199	-101.03692	-16.68199	-164.43056	63.27782	-39.71941	-2.20178	-92.46691
75	-18.23705	-163.74149	61.45043	-67.87790	-4.91408	-103.49297	-18.03853	-165.42378	62.30668	-61.73449	-2.94723	-116.68706	-17.68486	-156.16191	63.65979	-58.03996	-3.65929	-116.65575	-21.87028	-124.22712	62.80233	-119.95190	-3.22676	-87.53730	-18.15390	-142.29985	62.05080	-76.24850	-3.03953	-82.12598
76	-19.74305	-141.47997	60.19036	-103.67514	-5.81600	-90.34904	-19.48245	-140.13359	60.92020	-104.44679	-3.95912	-101.45158	-19.10206	-135.50378	62.54229	-103.21488	-4.67723	-101.30673	-23.00698	-101.59402	61.18105	-158.41725	-3.97502	-76.36882	-19.44075	-122.22321	60.45673	-108.94851	-3.79415	-73.21732
77	-21.05094	-121.32940	58.58058	-134.61446	-6.61029	-78.38573	-20.71213	-117.26347	59.18125	-142.00607	-4.83112	-87.20188	-20.34139	-116.77833	61.06551	-142.60110	-5.54816	-86.53360	-23.92658	-81.78679	59.24600	-191.51149	-4.63406	-67.01064	-20.55726	-104.71773	58.56586	-139.41000	-4.47998	-65.43452
78	-22.17385	-103.49058	56.67491	-161.98161	-7.31144	-67.24522	-21.74348	-97.57837	57.16423	-175.38181	-5.57675	-74.19740	-21.41087	-100.29504	59.29349	-175.73911	-6.28186	-72.26885	-24.65341	-65.50751	57.05272	-220.27824	-5.22328	-58.85190	-21.52067	-89.95744	56.44277	-169.30782	-5.10532	-58.42427
79	-23.12511	-87.68430	54.52025	-187.57686	-7.92448	-56.26069	-22.59780	-81.28991	54.93330	-206.03583	-6.20942	-62.43512	-22.32010	-85.88563	57.28165	-203.34183	-6.88663	-58.50024	-25.21892	-52.90977	54.64131	-245.94221	-5.75317	-51.18548	-22.34986	-78.03787	54.13497	-199.41304	-5.67130	-51.63353
80	-23.91649	-73.47919	52.14957	-213.13832	-8.44278	-44.66238	-23.29847	-68.19546	52.53043	-234.99744	-6.73919	-51.53741	-23.07950	-73.20789	55.06704	-226.86278	-7.36867	-45.09520	-25.65562	-43.56046	52.03189	-269.69885	-6.22361	-43.21823	-23.06512	-68.69664	51.66534	-229.56206	-6.17240	-44.46391
81	-24.55822	-60.43027	49.57959	-239.90462	-8.84819	-31.72413	-23.86851	-57.77716	49.97071	-262.75909	-7.17028	-40.78039	-23.70098	-61.85828	52.66623	-248.00003	-7.72907	-31.69001	-25.99270	-36.65050	49.22535	-292.30597	-6.62269	-34.10921	-23.68225	-60.97234	49.02995	-259.41583	-6.59804	-36.36398
82	-25.05855	-48.17568	46.81403	-268.10056	-9.11390	-16.94459	-24.32825	-49.22454	47.24654	-289.50748	-7.49833	-29.20815	-24.19690	-51.54317	50.07990	-268.31107	-7.96296	-17.91678	-26.25413	-31.22237	46.21206	-313.90604	-6.92651	-23.10882	-24.20631	-53.62710	46.20557	-288.58475	-6.93234	-26.83161
83	-25.42489	-36.57766	43.85051	-296.61728	-9.21078	-0.24366	-24.69209	-41.54632	44.33942	-315.10480	-7.70877	-16.00157	-24.58138	-42.38863	47.30149	-288.73343	-8.06330	-3.70805	-26.45724	-26.31705	42.98343	-334.15240	-7.10266	-9.88078	-24.63466	-45.84913	43.16417	-316.24527	-7.15465	-15.52154
84	-25.66706	-25.81629	40.68863	-323.21881	-9.11442	18.04894	-24.96747	-33.92823	41.23377	-338.90402	-7.78070	-0.99577	-24.87470	-34.94657	44.32438	-309.05316	-8.02654	10.62009	-26.61188	-21.08850	39.54144	-352.15454	-7.11858	5.23353	-24.96466	-37.40493	39.88632	-341.11786	-7.24217	-2.34295
85	-25.80120	-16.26997	37.33738	-345.28226	-8.80925	37.38936	-25.15807	-26.13074	37.92802	-359.54691	-7.69564	15.08580	-25.10548	-29.67113	41.14858	-327.82367	-7.85604	24.51392	-26.72064	-14.97409	35.90499	-366.28391	-6.95143	21.24096	-25.19878	-28.38560	36.37140	-361.64926	-7.17298	12.51996
86	-25.84986	-8.23779	33.82186	-360.67517	-8.28941	57.09616	-25.27105	-18.41177	34.44190	-374.97610	-7.44667	30.90943	-25.30445	-26.19919	37.78848	-343.08823	-7.56102	37.50802	-26.78173	-7.94179	32.11447	-374.33466	-6.59604	36.75795	-25.34449	-19.10376	32.64465	-376.19904	-6.92945	28.55233
87	-25.83774	-1.87823	30.18690	-368.05469	-7.55930	76.10849	-25.31939	-11.08068	30.81849	-382.99652	-7.04273	45.04236	-25.49184	-23.19749	34.27575	-353.18930	-7.15103	49.51549	-26.79529	-0.57030	28.23307	-374.17346	-6.06838	50.33911	-25.41419	-10.18122	28.75908	-383.24783	-6.50324	44.81247
88	-25.78950	2.71475	26.49652	-366.57538	-6.63832	92.63158	-25.31950	-4.32090	27.12220	-382.04211	-6.50801	56.24852	-25.66955	-19.06158	30.65716	-356.91910	-6.63069	60.70906	-26.76859	6.20899	24.34310	-364.42136	-5.40428	60.63311	-25.42647	-2.47359	24.79180	-381.55618	-5.90104	59.86985
89	-25.72873	5.66809	22.82980	-355.70856	-5.56904	104.23611	-25.28789	1.65321	23.43351	-371.54120	-5.87944	63.42831	-25.82438	-12.87348	26.99146	-353.29465	-6.00090	70.95279	-26.71634	11.46674	20.53920	-344.66129	-4.65748	66.31116	-25.40681	3.23631	20.83813	-370.15112	-5.14914	71.76719
90	-25.67410	7.46817	19.27504	-335.35178	-4.42021	108.67723	-25.24040	6.41487	19.84181	-351.60062	-5.20561	65.57946	-25.93892	-4.87102	23.34871	-341.57062	-5.26858	79.26153	-26.65781	14.50782	16.92246	-315.30164	-3.89890	66.14499	-25.38442	6.62973	17.00591	-348.27197	-4.29812	78.16559
91	-25.63551	8.73840	15.92377	-305.97354	-3.27826	104.98756	-25.19410	9.37574	16.43932	-322.53018	-4.54458	62.22004	-26.00156	3.81813	19.81014	-321.58392	-4.45883	83.82275	-26.61336	15.07242	13.59502	-277.55432	-3.21120	59.55053	-25.38502	8.04629	13.40972	-315.66977	-3.42562	76.99497
92	-25.61396	9.90497	12.86448	-268.74994	-2.22989	94.16608	-25.16876	9.99071	13.31595	-284.79703	-3.95587	53.99815	-26.01035	11.79647	16.46297	-293.98141	-3.62020	82.70365	-26.59904	13.57028	10.65295	-233.51300	-2.67317	47.28773	-25.42283	8.22336	10.16432	-273.11502	-2.62816	67.45085
93	-25.60453	11.08099	10.17488	-225.59856	-1.34181	79.11727	-25.18559	8.03812	10.55535	-239.41628	-3.48764	42.83558	-25.97171	17.81732	13.39225	-260.07346	-2.81932	74.91499	-26.61965	11.11543	8.17628	-185.97911	-2.33845	31.68159	-25.49836	7.80346	7.37614	-222.53978	-2.00035	50.62975
94	-25.59968	12.20742	7.91533	-178.93704	-0.64321	63.91887	-25.26171	3.95681	8.23014	-188.42754	-3.16388	31.45506	-25.89884	20.98160	10.67309	-221.49243	-2.12732	61.31811	-26.66383	9.08398	6.21904	-137.95422	-2.21905	16.16800	-25.60199	7.15031	5.13337	-166.92191	-1.61072	29.45608
95	-25.59057	13.30328	6.12542	-131.33971	-0.11621	52.83958	-25.40127	-1.03434	6.39428	-134.97620	-2.97578	22.76757	-25.81021	20.99271	8.36545	-179.87283	-1.60129	44.90574	-26.70727	8.45406	4.80396	-92.10963	-2.27865	4.60499	-25.71805	6.44980	3.49264	-110.14915	-1.48154	8.11787
96	-25.56636	14.56556	4.82142	-85.36662	0.30411	49.51155	-25.58979	-5.34623	5.07429	-82.80080	-2.87767	19.55668	-25.72531	18.39258	6.51164	-136.70915	-1.26334	30.19568	-26.72181	9.48558	3.92112	-50.60382	-2.43343	0.73978	-25.82843	5.78483	2.46591	-56.51277	-1.57719	-8.74592
97	-25.51406	16.20473	3.99342	-43.36696	0.72157	56.16823	-25.79789	-7.71222	4.26299	-35.44344	-2.78733	24.36459	-25.65769	14.49721	5.13546	-93.49459	-1.08441	21.92720	-26.68418	11.86024	3.52913	-15.07793	-2.55933	7.62023	-25.91577	5.24792	2.01636	-9.63349	-1.80765	-17.02108
98	-25.42073	18.19481	3.60594	-6.95088	1.25806	72.62818	-25.99114	-7.52423	3.91914	4.40212	-2.59226	39.09758	-25.60834	10.97016	4.24060	-52.02802	-0.98155	23.73125	-26.57925	14.95127	3.56103	13.53940	-2.50911	26.63111	-25.96453	5.17087	2.06918	28.18086	-2.04855	-13.83254
99	-25.27716	20.18579	3.60617	23.62508	2.01568	95.18993	-26.13733	-4.71243	3.97429	35.29722	-2.16638	63.97083	-25.56410	9.17791	3.80645	-14.45864	-0.83025	37.23787	-26.40068	18.00150	3.93614	35.26827	-2.14348	56.33664	-25.95810	6.11337	2.52588	55.70870	-2.16225	2.25566
100	-25.08016	21.64244	3.93832	49.58909	3.02658	116.36488	-26.20853	0.33512	4.34578	57.28069	-1.40263	96.03903	-25.50269	9.60865	3.78596	17.32760	-0.49031	61.38940	-26.15034	20.26910	4.57209	51.30262	-1.37271	91.47549	-25.87721	8.42411	3.27553	72.63592	-2.01397	30.89048
101	-24.83220	22.12788	4.55701	72.96072	4.21364	126.86541	-26.18368	6.73557	4.95303	71.92573	-0.25856	128.29289	-25.40249	11.71008	4.11323	42.66448	0.15503	91.67324	-25.83802	21.12062	5.39716	64.34182	-0.20439	122.80640	-25.70351	11.77507	4.20589	80.01006	-1.49302	68.78968
